SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
107723,0,Cash loans,F,Y,Y,1,83987.2398003309,488340.8588283935,20428.823771280728,448461.1431244907,Working,Higher education,Widow,House / apartment,-20884,-3365,9.0,2,2,,0.7968773058547991,0.4158297391853576
107724,0,Cash loans,F,N,Y,0,59999.21022834992,303148.85138876707,19086.91689932368,286763.61884504056,Working,Secondary / secondary special,Single / not married,House / apartment,-17279,-5531,,1,2,0.35201378435230585,0.7318451216319645,
107725,0,Revolving loans,F,Y,Y,1,206347.6557644384,602219.2754860009,46974.33287547937,594881.250671315,Working,Higher education,Married,House / apartment,-8385,-1107,10.0,3,2,,0.43719011899281024,0.7045980617780074
107726,0,Cash loans,M,N,N,0,202909.30224532657,699886.0370258462,52067.98040222103,646553.0196314299,Pensioner,Secondary / secondary special,Married,House / apartment,-10693,365243,,2,2,0.5724288511509763,0.4227162541723754,0.2702348115663258
107727,0,Cash loans,F,N,N,0,194469.75705802863,711120.6781872561,30519.624214493,662917.1973072598,Pensioner,Secondary / secondary special,Married,House / apartment,-9804,365243,,2,2,,0.42490627187671476,0.7167541629857335
107728,0,Cash loans,F,Y,Y,1,309487.70133412105,1344844.7546048742,92228.54274431549,1257639.446391522,Working,Secondary / secondary special,Married,House / apartment,-9610,-762,30.0,3,2,0.26768738711262574,0.7102595560641677,0.6404482204819498
107729,0,Revolving loans,M,N,N,0,167516.1260089666,739046.1213987744,49962.363053866735,733590.7746203117,Pensioner,Secondary / secondary special,Married,House / apartment,-14648,365243,,2,1,0.6225602405776298,0.31523006417760135,
107730,1,Cash loans,M,Y,Y,0,139652.22886559638,719432.8319505368,37364.07829064434,648088.0402403579,State servant,Higher education,Married,House / apartment,-9841,-1008,2.0,2,3,,0.27095048907928926,0.2508652303104822
107731,1,Cash loans,F,N,N,0,195288.25885616607,1062112.8571704405,47129.03431800516,1039895.94419444,Working,Secondary / secondary special,Separated,House / apartment,-15206,-2461,,1,1,,0.723269484728355,0.28289355815973305
107732,0,Cash loans,F,N,N,1,247061.2637049578,582607.706541813,43207.89895407711,532912.4638298729,Commercial associate,Secondary / secondary special,Married,House / apartment,-23459,-11573,,3,2,,0.7445062428199013,0.25673138306968574
107733,0,Cash loans,F,N,Y,0,187908.74358125424,581131.576322655,36130.21991051652,558540.8847291709,Working,Secondary / secondary special,Married,Rented apartment,-14701,-5902,,2,2,,0.7141155863809865,0.47954084364160543
107734,0,Cash loans,F,N,Y,0,135363.59967700398,456804.6048848325,31033.699635786164,421387.0932965031,Commercial associate,Higher education,Married,House / apartment,-16223,-5854,,2,3,,0.1565034201123527,0.4444940138454198
107735,0,Cash loans,F,N,N,0,216238.65851430973,444037.15040778037,25892.77314477169,414349.76973248273,Working,Secondary / secondary special,Married,House / apartment,-9138,-1778,,2,2,0.2714543790845899,0.5839600948553428,0.17973038558650947
107736,0,Cash loans,F,N,Y,0,139815.30363261004,513169.4524073963,25091.068622039835,461530.25019352674,Commercial associate,Higher education,Married,House / apartment,-23166,-16463,,2,3,,0.8070460183544864,0.4328178447171258
107737,0,Revolving loans,F,N,Y,3,104405.61433875357,358653.6048704048,18081.140267592153,327162.7922740017,Commercial associate,Higher education,Married,House / apartment,-21501,-11590,,5,2,,0.33857475506247553,
107738,0,Cash loans,M,N,Y,0,141596.23677051268,580765.5574483428,35654.976471526315,539416.0020071688,Commercial associate,Secondary / secondary special,Married,House / apartment,-15430,-6319,,2,1,0.6077681058370054,0.812707086269154,0.6122036127036722
107739,1,Cash loans,M,Y,Y,0,113601.6292412762,272726.38074325566,13467.71168822138,256538.55083421848,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16652,365243,5.0,1,3,0.5055357376368299,0.6722210434948118,0.10897809366088397
107740,0,Cash loans,F,N,Y,0,127653.63880254321,466698.0169475752,26110.365780612134,422616.4563152244,Working,Secondary / secondary special,Married,House / apartment,-23666,-14437,,2,2,0.8118044717547999,0.4440047984770649,0.26147434634101285
107741,0,Cash loans,F,N,Y,0,87286.63538957862,383158.9880985744,16466.706350860204,373628.7290915547,Working,Secondary / secondary special,Married,House / apartment,-14951,-6608,,2,3,0.2953284172260082,0.562896846045622,0.6558530508587048
107742,0,Cash loans,F,Y,Y,1,219587.90067721647,1145208.2321099276,91410.74462750525,1096948.6303495287,Working,Secondary / secondary special,Married,House / apartment,-9762,-2002,4.0,3,2,,0.6972846478937081,
107743,0,Cash loans,F,N,Y,1,148287.95613056113,751198.5725857528,48578.009793083984,689397.2837451838,Working,Secondary / secondary special,Married,House / apartment,-17830,-4700,,3,2,,0.5155737514773339,
107744,0,Cash loans,F,N,Y,0,190092.04082512678,688024.1281546836,31540.583775914587,660667.3341613237,Working,Secondary / secondary special,Married,Municipal apartment,-13348,-2927,,2,2,0.6919451109236647,0.47391283463754086,0.31883604352195183
107745,0,Cash loans,M,Y,N,0,169590.60340314897,603425.467666786,27277.445769573325,513515.9037462378,Working,Secondary / secondary special,Single / not married,House / apartment,-13531,-4426,6.0,1,3,0.8884986573113581,0.622665910607549,0.47319120056105407
107746,0,Cash loans,M,N,N,0,84873.80913853769,182469.20031637233,10826.151046131565,171344.6018409637,State servant,Secondary / secondary special,Widow,House / apartment,-23309,-15004,,1,2,,0.610971582312269,0.5798756455878582
107747,0,Cash loans,M,N,Y,0,258225.68081735016,601815.222466029,24668.783837512976,558973.8553439175,Pensioner,Higher education,Married,House / apartment,-19145,365243,,2,3,,0.8902733512014123,0.059687515796356144
107748,0,Cash loans,M,Y,N,1,119063.04433347461,653611.5528838994,36916.95369502025,606014.1441639665,Working,Secondary / secondary special,Married,House / apartment,-19975,-7875,9.0,3,2,,0.5647146277337226,0.3417600987722946
107749,0,Cash loans,M,N,N,1,111238.60521694581,581054.8753169248,45204.1055614508,546499.7359527679,Working,Higher education,Married,House / apartment,-19929,-9361,,3,2,,0.4905542953122073,0.6023888662963862
107750,0,Cash loans,F,N,N,0,148337.0471344939,309186.1379074529,22550.302378464916,300023.7530800403,Pensioner,Secondary / secondary special,Married,House / apartment,-18423,365243,,2,3,,0.3785137786189325,0.4684533978475943
107751,0,Cash loans,M,Y,N,0,149793.62403133803,828465.7309094362,63956.20033976545,709921.1090403801,Working,Higher education,Widow,House / apartment,-24168,-10267,5.0,1,1,,0.7252041457065026,
107752,0,Cash loans,F,Y,N,1,489107.15220216947,2000000.0,88889.05456578656,1744649.9470880453,Working,Secondary / secondary special,Widow,House / apartment,-11797,-3667,3.0,2,2,0.5665830712598359,0.6336680976387343,
107753,0,Cash loans,F,N,Y,0,179556.49474020858,935072.1343348612,51272.26466815601,796158.0497702954,Pensioner,Secondary / secondary special,Married,House / apartment,-15590,365243,,2,2,0.46432346635056104,0.7186589866333278,0.3018438898515265
107754,0,Cash loans,F,N,Y,0,104528.9766897965,419172.36990332307,26072.479368151133,371246.7858980624,Working,Secondary / secondary special,Married,House / apartment,-19276,-10840,,2,2,0.4549617744476924,0.6913738968071128,
107755,0,Cash loans,M,Y,Y,0,344217.37104847596,895827.6062024124,61642.5725726498,892824.881915711,Pensioner,Secondary / secondary special,Married,With parents,-10184,365243,12.0,2,3,0.08525216585761487,0.5945705547104418,0.33785140424502297
107756,0,Cash loans,F,Y,Y,0,58977.67917925702,202149.6522770174,11259.37359464278,183151.14878009286,Working,Secondary / secondary special,Civil marriage,House / apartment,-11915,-5243,13.0,2,2,0.5587296123795972,0.45764658943734804,0.23121263800913303
107757,0,Cash loans,F,N,N,0,104714.8171927433,397928.48474918667,20993.917189884854,372667.785920116,Working,Secondary / secondary special,Married,With parents,-12936,-3941,,2,2,,0.6369696822136176,0.16556930990642826
107758,0,Cash loans,F,N,Y,0,100928.16023088228,506220.18234379136,26426.003557971893,505468.688685725,State servant,Higher education,Single / not married,House / apartment,-14121,-5344,,1,2,,0.27463188883150974,0.5965765976949253
107759,0,Cash loans,F,Y,N,0,132967.42477709783,698181.4155640556,49974.55550737231,659147.0043760369,Working,Secondary / secondary special,Single / not married,House / apartment,-13540,-5387,7.0,1,2,0.46789987450319526,0.5736283021536462,0.3556271615501695
107760,0,Cash loans,F,N,N,0,158434.8409021787,786757.5879017253,43486.329565590706,688934.7466853788,Pensioner,Secondary / secondary special,Married,With parents,-8613,365243,,2,3,0.8686323833017865,0.4530215089569718,0.596496031608561
107761,0,Cash loans,M,N,Y,1,165683.5683763738,647257.731396393,26312.65207263088,628330.272189956,Pensioner,Higher education,Single / not married,House / apartment,-14057,365243,,2,2,0.22255466121265724,0.34613235093003875,0.4197526471264488
107762,0,Cash loans,M,N,Y,1,164159.6134732517,764131.1185952827,54107.06622877021,712774.7808750791,Working,Secondary / secondary special,Married,House / apartment,-10828,-3131,,3,3,,0.6404402040734132,0.3109924385392194
107763,0,Cash loans,M,Y,Y,0,182581.53678945175,580985.2453270762,26988.740932540924,580580.7492421268,Pensioner,Secondary / secondary special,Married,House / apartment,-9220,365243,0.0,2,3,0.4666590733348016,0.6839014829281617,
107764,0,Cash loans,F,N,Y,0,129300.5482895613,769494.3073793914,50115.96809679199,741223.1311247676,Working,Secondary / secondary special,Married,House / apartment,-12112,-5272,,2,2,,0.6123656525197863,0.4174171940528216
107765,0,Cash loans,F,N,N,0,253924.6518127464,678695.6369619387,27947.732751395815,678167.7567612547,Working,Secondary / secondary special,Single / not married,House / apartment,-11646,-3966,,1,1,0.6990424769364706,0.3481863793247481,
107766,0,Cash loans,F,Y,N,0,59517.6905018332,291303.9950800729,16161.378512370364,286531.65133802925,Pensioner,Secondary / secondary special,Married,House / apartment,-10067,365243,8.0,2,1,0.5704516629916176,0.40084231158448297,0.3282108130900782
107767,0,Cash loans,F,N,Y,0,37191.92974505541,97432.5276641993,5674.205871320367,85479.63010190391,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9920,-352,,1,2,0.2379588055900315,0.810397944262423,
107768,0,Cash loans,F,Y,Y,0,192985.67780812026,602783.9264349375,47573.70060421288,580004.9602767014,Commercial associate,Secondary / secondary special,Married,House / apartment,-20015,-331,8.0,2,3,,0.5289142295757427,0.34320212852327625
107769,0,Cash loans,M,N,Y,1,112915.60495403195,564047.6872990624,24551.194184993965,521583.36239108734,Working,Secondary / secondary special,Married,House / apartment,-24764,-7798,,3,2,,0.6339473609723869,0.5087098634578229
107770,0,Cash loans,F,N,Y,2,314477.0330483067,1546114.6495471604,108321.79307654267,1344293.653107232,Commercial associate,Lower secondary,Married,House / apartment,-8324,-1554,,4,3,0.5132941373225929,0.7689770816761747,0.6887421237591161
107771,0,Cash loans,M,N,N,0,224431.0707466892,560637.6361420868,44060.5423959136,524293.793071089,Pensioner,Secondary / secondary special,Married,House / apartment,-16321,365243,,2,2,0.5641238048163746,0.7198866618899208,0.38622381563768887
107772,0,Cash loans,M,Y,Y,0,178868.65640416354,843217.426700423,43068.48404210302,728584.4404002025,Commercial associate,Secondary / secondary special,Married,House / apartment,-10467,-102,0.0,2,2,,0.40620391856257837,0.25100302129639973
107773,0,Cash loans,F,N,Y,1,104466.82582891297,294111.3254778879,14419.121897755038,283612.10187252396,State servant,Secondary / secondary special,Married,Rented apartment,-9837,-724,,3,2,0.3397748458747106,0.5989180317805693,0.33186971335116455
107774,0,Cash loans,M,Y,Y,0,186823.3489342313,1100734.4643107816,85948.36325771916,995269.1372425557,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10299,-3526,2.0,2,2,0.6630358283528658,0.19405465966164842,0.7314440691252654
107775,0,Cash loans,M,N,Y,0,109293.88004432543,482227.215816942,28732.229606053043,468406.7227185904,Working,Higher education,Single / not married,House / apartment,-19122,-5451,,1,2,0.4077757542322902,0.4268134598250515,0.48439876259918413
107776,1,Cash loans,F,N,Y,3,137285.72845091834,276482.15847603715,20156.527140141603,263305.465238785,Working,Secondary / secondary special,Married,House / apartment,-9682,-869,,5,2,,0.47109330065476035,0.273933277546001
107777,0,Cash loans,F,Y,Y,0,113193.49224965654,320769.7789874282,23026.52490743658,314917.2263724883,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17534,-7510,6.0,1,3,0.27143045650754055,0.3185544524879101,0.18799869215390466
107778,0,Cash loans,F,Y,Y,0,151686.8607020343,442686.2689085353,23480.1148704287,388626.00732983125,Working,Secondary / secondary special,Married,House / apartment,-11558,-4543,2.0,2,2,0.82402898709802,0.6694934263828896,0.6811883853138249
107779,0,Cash loans,F,N,Y,0,117542.10914853748,351261.9508810138,16684.566674311078,332562.60742880515,Working,Secondary / secondary special,Single / not married,House / apartment,-24081,-12189,,1,3,0.28761136592830855,0.7164316159509302,0.7714328262172684
107780,0,Cash loans,F,N,Y,0,219771.22422086884,929274.5556024304,63298.09266864057,910300.1010241882,Working,Secondary / secondary special,Separated,House / apartment,-16256,-7805,,1,2,,0.24079356811051678,
107781,0,Cash loans,F,N,Y,0,167099.60789503236,471626.42486927105,28322.169144002186,416999.16630337393,Commercial associate,Higher education,Married,House / apartment,-21693,-723,,2,2,,0.42235708046400217,0.734417106226757
107782,0,Cash loans,F,Y,N,0,103301.52457539091,377171.2534571662,22486.94060998286,364906.47373503464,Working,Secondary / secondary special,Separated,House / apartment,-23880,-15305,4.0,1,2,0.6410515839206794,0.45030522774643506,0.1605068585749751
107783,0,Cash loans,F,N,N,0,106541.82342523203,286949.07921534934,17747.30056816659,256167.26685723572,Pensioner,Higher education,Single / not married,House / apartment,-13169,365243,,1,2,0.5948079011329437,0.578711246276763,
107784,0,Cash loans,F,Y,Y,0,70614.22619436459,329599.6540643853,13522.188102255397,320478.379941291,State servant,Secondary / secondary special,Married,House / apartment,-7876,-601,0.0,2,2,0.3275431525548858,0.6033674175775097,0.33792928642822395
107785,0,Revolving loans,F,N,N,0,50204.44305256342,214615.2912777709,8628.115362519986,199018.85301197504,Commercial associate,Secondary / secondary special,Separated,House / apartment,-24488,-12199,,1,2,0.6353427505807252,0.3960659377900417,0.3640600857057799
107786,0,Cash loans,F,N,N,0,212434.6745488916,959098.4443602875,50414.70528362162,911069.4940998679,Commercial associate,Secondary / secondary special,Married,House / apartment,-10671,-1510,,2,3,0.3030358918219665,0.27569259698774445,
107787,0,Cash loans,F,N,Y,0,111515.83988407337,654557.0975234851,34657.10768386623,592665.4170904815,Working,Secondary / secondary special,Married,With parents,-15088,-4193,,2,2,0.5188280746638951,0.6486288832839465,
107788,0,Revolving loans,F,Y,N,0,72499.0986043479,260794.3209954318,17929.416385326353,253982.43168641784,Working,Secondary / secondary special,Married,House / apartment,-15117,-5944,1.0,2,2,0.20306122988618558,0.42605801768768164,
107789,0,Cash loans,M,N,Y,1,166411.5572614543,476251.6553204361,25254.026232925633,413612.4413697979,Working,Secondary / secondary special,Single / not married,House / apartment,-10067,-367,,2,3,,0.45605688055838034,0.5532448786241699
107790,0,Cash loans,F,Y,N,0,92899.25458224423,556938.7982677312,30287.511737297948,489558.86146886845,Working,Secondary / secondary special,Separated,House / apartment,-15866,-3628,10.0,1,1,0.568797023412301,0.4606086181654827,
107791,0,Cash loans,F,N,Y,1,128714.0986081175,287328.5158008094,17809.148991878534,248103.29452133522,Pensioner,Secondary / secondary special,Married,House / apartment,-20676,365243,,3,2,,0.5470628028407469,0.2218273428051461
107792,1,Cash loans,F,N,N,1,69835.41910535848,366035.1901229521,23303.39558812444,363267.1287962179,Working,Higher education,Separated,House / apartment,-14590,-7469,,2,2,,0.5075904916541133,0.07834066072463848
107793,0,Cash loans,F,Y,Y,0,184340.65346364747,488264.2735191931,26039.95822206203,449175.4294334085,Working,Secondary / secondary special,Married,House / apartment,-9678,-2843,4.0,2,2,0.40717666841770916,0.7406631148014703,0.7334950189526563
107794,1,Cash loans,F,Y,Y,0,139250.19196926837,648786.2697715799,40435.093306376366,597936.9810790482,Working,Secondary / secondary special,Married,House / apartment,-17563,-1419,7.0,2,2,,0.41614816262407256,
107795,0,Cash loans,F,Y,Y,1,171076.73324854337,666375.5204427006,43122.99350833952,596555.0105354463,Working,Lower secondary,Married,Municipal apartment,-23852,-11262,4.0,3,1,,0.5031266927381337,0.5998873584249768
107796,0,Cash loans,M,N,Y,0,107598.6238987309,576309.2319572129,29074.68021341473,530466.9589309734,Commercial associate,Secondary / secondary special,Married,House / apartment,-9018,-1087,,2,2,,0.33057931063693874,0.46551057708797927
107797,0,Revolving loans,M,N,Y,1,150777.93596315698,742485.5005320226,36700.92761366274,657295.7870781554,Working,Secondary / secondary special,Married,House / apartment,-12299,-1949,,3,2,,0.6759022969176586,0.3139506839244661
107798,1,Cash loans,F,N,Y,0,64364.40262523275,173097.99349552687,13089.21448808998,171842.47137660088,Working,Secondary / secondary special,Married,House / apartment,-23734,-7651,,2,3,0.3815705173131431,0.45991217103973747,
107799,0,Cash loans,M,Y,Y,0,415507.47688386566,1936672.0366956473,127622.81461295835,1722704.8047017162,Commercial associate,Secondary / secondary special,Married,House / apartment,-18018,-9616,7.0,2,1,0.44591836749243535,0.8753522489181096,0.3138092535948059
107800,0,Cash loans,F,N,Y,1,163959.8082571981,470296.39969483897,24663.719829953916,465037.1218388789,Commercial associate,Secondary / secondary special,Single / not married,With parents,-16286,-593,,2,3,0.5026653364289906,0.9032225774397274,0.21625505308174234
107801,0,Cash loans,M,N,Y,0,312933.73774725874,837749.184412804,51966.20156293577,773426.819103131,Working,Secondary / secondary special,Married,House / apartment,-13098,-3862,,2,2,,0.5708301665791425,0.030722021091316477
107802,0,Cash loans,F,N,Y,0,116651.70422940406,272552.5289165059,18614.3219284009,249542.75797097088,Working,Secondary / secondary special,Married,House / apartment,-17643,-4269,,2,3,,0.8331812170073952,0.3279214214890585
107803,0,Revolving loans,F,N,Y,0,78831.4013984111,193501.4607631518,7915.210155587663,187807.32157764465,Pensioner,Secondary / secondary special,Married,With parents,-15948,365243,,2,1,,0.8802235120613795,0.6367747326778881
107804,0,Cash loans,F,N,Y,0,104216.76753116708,501856.8293859302,38539.24117870348,463812.6416524273,Working,Secondary / secondary special,Widow,House / apartment,-17641,-8391,,1,1,,0.6436435491068391,0.6826296633348485
107805,0,Cash loans,F,N,Y,0,130364.6968558046,778079.9329472098,53445.71359390789,692518.657959327,Pensioner,Higher education,Married,Rented apartment,-11332,365243,,2,2,,0.6578975858913445,0.5509513972984303
107806,0,Cash loans,M,N,Y,0,125707.16054106267,591222.0596458259,32925.254377967765,541127.7329693486,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16489,-8155,,1,2,,0.6400071743720175,0.5474777929020929
107807,0,Cash loans,F,N,Y,1,337993.2297373384,1633814.898738852,126278.38643932916,1496486.3538116817,Pensioner,Secondary / secondary special,Married,House / apartment,-9177,365243,,3,2,0.5430448090862144,0.6242172569361736,0.2087893690985986
107808,0,Cash loans,F,N,Y,0,86867.20296351156,445701.6429351122,18823.72336554505,398579.7009671855,Pensioner,Secondary / secondary special,Married,House / apartment,-15133,365243,,2,1,0.4593405418545017,0.6300571472909648,0.22667623023942646
107809,0,Cash loans,F,Y,Y,1,98480.50831403841,547162.182506556,38392.873462994525,499591.38072111784,Working,Higher education,Married,Municipal apartment,-10424,-1388,2.0,3,2,,0.5570048650097572,0.5380872204757319
107810,0,Cash loans,F,N,Y,0,190327.58636590408,584480.5934242823,35683.42246701296,507339.3171743615,Working,Secondary / secondary special,Married,House / apartment,-11304,-2194,,2,2,0.7310265615807764,0.7287819747816371,0.3915456890387089
107811,0,Cash loans,F,Y,Y,0,60274.70804291272,266304.67462137644,17733.64883550181,263914.26185601676,Working,Secondary / secondary special,Married,House / apartment,-16981,-4293,4.0,2,2,0.15337162850091143,0.7917150773764028,0.2866804230731431
107812,0,Cash loans,M,N,Y,2,130580.77356930704,374316.02317603334,22030.604380826087,354101.98319917417,Working,Secondary / secondary special,Married,House / apartment,-22270,-6958,,4,1,,0.8980348823048637,0.6862229918620686
107813,0,Cash loans,M,Y,Y,0,143037.2288063484,586817.3961560739,26928.5988404754,515799.7814816552,Working,Higher education,Married,House / apartment,-15813,-7736,0.0,2,2,0.252403132417798,0.7016093733488824,0.5280877522938152
107814,0,Cash loans,F,Y,N,0,165491.4597991429,469114.3583313412,23658.239843444444,454296.13209061365,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19928,-6525,9.0,1,3,0.43680413091970033,0.6841214823994444,
107815,0,Cash loans,F,N,N,0,158646.96707176557,357910.93808351434,20945.572564189228,318524.79360980337,Commercial associate,Secondary / secondary special,Married,House / apartment,-14362,-665,,2,2,,0.5851863089645853,0.1845332858796029
107816,0,Cash loans,F,Y,N,0,360003.3729541117,847137.6678709127,65020.87464282547,795834.8148990171,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7679,-938,3.0,1,2,,0.8040822724666471,0.40852972627152745
107817,0,Cash loans,M,N,Y,0,85615.25305460434,505576.0129671888,21604.729114970272,499085.80782559345,Working,Secondary / secondary special,Widow,House / apartment,-21413,-7941,,1,3,0.3678997108433772,0.7473648418972482,0.4631422948840292
107818,0,Revolving loans,M,N,Y,0,96550.70597908166,195425.6121874889,8635.535753821448,188544.8583495316,Working,Secondary / secondary special,Married,House / apartment,-23049,-2057,,2,2,0.33852815458168384,0.34406070887332896,0.47409592292245545
107819,0,Revolving loans,F,N,N,0,180723.79773333814,860364.5508962353,39669.99027092545,747057.9883802204,Working,Secondary / secondary special,Married,House / apartment,-12993,-1918,,2,3,,0.46052327229873646,0.4891355437293274
107820,0,Cash loans,M,Y,Y,0,149222.21990260112,828068.4444807748,54060.308589029955,771653.1524092956,Working,Secondary / secondary special,Single / not married,House / apartment,-24599,-11121,6.0,1,2,,0.2907304366194353,0.47625723184744473
107821,0,Cash loans,F,Y,Y,0,158833.8610451707,567801.6522443735,31031.61106160972,542904.0042945326,Working,Incomplete higher,Married,Co-op apartment,-8861,-1555,6.0,2,2,0.4365597500842738,0.5098425576894269,0.6471635119853218
107822,1,Cash loans,F,N,Y,1,66000.92483572869,318946.787894461,14661.906516570087,280769.76924889,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-10899,-3979,,3,2,,0.7688770608909417,0.680578430653658
107823,0,Cash loans,M,N,Y,0,396542.8169791606,1346480.6317232153,60428.164108879406,1164815.3380443598,Pensioner,Secondary / secondary special,Married,House / apartment,-19455,365243,,2,2,0.4115404084403642,0.8150186091742303,0.4178293193721054
107824,0,Cash loans,F,N,Y,0,167002.3301240216,687358.1113567852,46029.91415507945,599516.2286129586,Working,Secondary / secondary special,Single / not married,House / apartment,-19285,-9617,,1,2,0.5652818528729777,0.29587529284567277,0.6505019594887086
107825,1,Cash loans,F,N,N,0,60412.62620486451,346937.3507351671,20297.09414507205,345023.04345034435,Working,Higher education,Single / not married,With parents,-23717,-7137,,1,2,0.3109385512042671,0.6904123052179244,0.023056154317740923
107826,0,Cash loans,M,N,N,0,180891.49810984696,392415.2148204583,29395.942646541775,383294.48650637665,Commercial associate,Secondary / secondary special,Married,House / apartment,-21582,-11641,,2,2,,0.7250493494533506,0.5961471046747921
107827,0,Revolving loans,F,N,Y,1,76750.93785765687,235525.5904888587,13227.35892709641,230506.79098461024,Working,Secondary / secondary special,Married,House / apartment,-10995,-3374,,3,2,0.63207250250808,0.3477619120588384,0.3868745609896597
107828,0,Cash loans,F,Y,N,0,212047.45913114966,513993.3421983098,34041.60912789222,455878.9796231789,Working,Secondary / secondary special,Separated,House / apartment,-11954,-4572,8.0,1,2,0.45241482035950453,0.678720715361267,0.3866581853188625
107829,0,Cash loans,M,N,Y,0,69023.53962124791,274969.1941228735,19752.076601116034,256748.5594171112,Pensioner,Secondary / secondary special,Married,House / apartment,-9427,365243,,2,2,0.38682076933875736,0.27608840841775284,
107830,0,Cash loans,M,N,Y,0,220361.88030083865,1119861.8102041888,87514.01031055675,1033784.4035738941,Working,Lower secondary,Single / not married,House / apartment,-12450,-2648,,1,2,,0.755189367095473,0.691458725462948
107831,0,Cash loans,M,Y,N,0,72374.55273196517,427472.9780927773,31962.970034808022,416848.53365364386,Commercial associate,Secondary / secondary special,Married,House / apartment,-16467,-4647,2.0,2,3,,0.5569662729221824,0.2595424754305833
107832,0,Cash loans,F,Y,Y,1,81865.85284422598,214635.26579620238,15241.73606619837,196018.13797500948,Working,Higher education,Civil marriage,House / apartment,-11860,-1656,4.0,3,3,,0.8666231078930641,0.2703600730694081
107833,0,Cash loans,F,N,Y,1,142748.23057450575,310580.5868612321,17552.62410407126,289052.3735104926,Working,Higher education,Married,House / apartment,-19777,-1835,,3,2,0.5878970415505997,0.6323498523600709,0.3938765767049796
107834,0,Cash loans,M,N,Y,0,98142.05468241997,250595.49628670976,19875.27478504543,234848.8617671621,State servant,Secondary / secondary special,Married,House / apartment,-23338,-4000,,2,2,0.7239193964429457,0.22320458588200184,0.5474560931368525
107835,0,Cash loans,F,N,Y,0,100990.96100489084,593322.912122894,30015.473069858042,537374.1446383725,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11006,-3481,,1,2,0.33393091808382114,0.655273061972417,
107836,0,Cash loans,F,N,Y,0,62012.21667144618,203432.05950997307,13518.432058279479,173952.84238436862,Working,Higher education,Civil marriage,Municipal apartment,-24356,-4710,,2,1,0.6459899593990881,0.5089688835336219,
107837,0,Cash loans,F,N,N,1,112997.54978381972,346754.43809188134,15681.860018184423,320500.01371872897,State servant,Secondary / secondary special,Married,House / apartment,-23829,-7702,,3,1,0.3046796781547601,0.9197639653896337,0.6670871600472732
107838,0,Cash loans,F,N,N,0,207300.26511722093,1024119.0755224025,65786.4500528104,946275.9380188138,Working,Higher education,Married,House / apartment,-13340,-319,,2,2,0.2865891832240971,0.5015277804404924,0.5932105700520125
107839,0,Cash loans,F,N,Y,0,340845.82263050316,846218.4376570471,57200.598182224494,724470.8533881223,Working,Secondary / secondary special,Married,With parents,-16998,-5243,,2,1,0.46449713527990777,0.6787055684304325,0.6137843168754842
107840,0,Cash loans,M,Y,Y,0,201547.3568414506,684515.3556098157,29852.896712969403,631768.3355424128,State servant,Incomplete higher,Single / not married,House / apartment,-20077,-7932,2.0,1,3,0.9172266261073484,0.7371362171305145,
107841,0,Cash loans,M,N,N,0,187662.0126052044,484026.58747640625,25071.579706764045,448533.64659354853,Pensioner,Secondary / secondary special,Married,House / apartment,-22062,365243,,2,3,,0.5734431557595222,
107842,0,Cash loans,F,N,N,0,57282.3462468659,337810.1445602595,22180.947134895618,293952.0862050148,Working,Higher education,Single / not married,House / apartment,-11444,-738,,1,2,,0.27761053070647973,0.4346055930310543
107843,1,Cash loans,M,N,Y,1,131350.4265478461,412504.80535419675,26435.53710334245,359538.9597659356,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18705,-3253,,2,2,0.7223403500505584,0.45119110731229867,0.34491657036021744
107844,0,Cash loans,M,Y,Y,0,96200.6778040714,295988.4103018957,19750.85221605807,293170.40445842117,Working,Secondary / secondary special,Married,House / apartment,-21025,-1977,14.0,2,1,,0.7505799176282836,0.3406346514940029
107845,0,Cash loans,M,N,Y,1,62608.20722583002,284091.697469932,12777.809025307122,249590.8622454063,Working,Secondary / secondary special,Married,House / apartment,-13758,-1291,,3,2,,0.33876624074127765,0.4555309468945219
107846,0,Cash loans,F,Y,Y,0,70540.7793572936,145770.07133525584,8835.470470455946,130729.23793381195,Commercial associate,Higher education,Civil marriage,Rented apartment,-22007,-15112,0.0,2,2,,0.39475023815987026,0.5597037341626453
